player_name,age,nationality,team_name,start_year,end_year,appearances,league_name
Ulisses Garcia,21,Switzerland,Werder Bremen,2015,2017,19,Bundesliga
Ebenezer Ofori,22,Ghana,Stuttgart,2017,2017,1,Bundesliga
Josha Vagnoman,16,Germany,Hamburg,2017,2017,1,Bundesliga
Nikolas Nartey,17,Denmark,1.FC Köln,2017,2017,1,Bundesliga
Anto Grgic,20,Switzerland,Stuttgart,2017,2017,1,Bundesliga
Kaylen Hinds,19,England,Wolfsburg,2017,2017,1,Bundesliga
Julio Villalba,18,Paraguay,Mönchengladbach,2017,2017,1,Bundesliga
Florian Mayer,19,Germany,Mönchengladbach,2017,2017,1,Bundesliga
Stephan Ambrosius,18,Ghana,Hamburg,2017,2017,1,Bundesliga
Marcel Benger,18,Germany,Mönchengladbach,2017,2017,1,Bundesliga
Anas Ouahim,19,Morocco,1.FC Köln,2017,2017,1,Bundesliga
Niklas Dorsch,19,Germany,Bayern Munich,2017,2017,1,Bundesliga
Mandela Egbo,19,England,Mönchengladbach,2017,2017,1,Bundesliga
Törles Knöll,19,Germany,Hamburg,2017,2017,1,Bundesliga
Kilian Jakob,19,Germany,Augsburg,2017,2017,1,Bundesliga
Ole Käuper,20,Germany,Werder Bremen,2017,2017,1,Bundesliga
Filip Kusic,21,Germany,1.FC Köln,2017,2017,1,Bundesliga
Onur Bulut,23,Türkiye,Freiburg,2016,2017,22,Bundesliga
Pablo Insua,23,Spain,FC Schalke 04,2017,2017,1,Bundesliga
Mohamed Gouaida,24,Tunisia,Hamburg,2014,2017,12,Bundesliga
Slobodan Medojevic,26,Serbia,Frankfurt,2014,2017,29,Bundesliga
Luca Caldirola,26,Italy,Werder Bremen,2013,2017,46,Bundesliga
Coke,30,Spain,FC Schalke 04,2016,2017,9,Bundesliga
Alexander Meier,34,Germany,Frankfurt,2005,2017,270,Bundesliga
Niklas Süle,20,Germany,Hoffenheim,2012,2016,108,Bundesliga
Darío Lezcano,26,Paraguay,FC Ingolstadt,2015,2016,50,Bundesliga
Pascal Groß,25,Germany,FC Ingolstadt,2015,2016,65,Bundesliga
Bastian Oczipka,27,Germany,Frankfurt,2012,2016,146,Bundesliga
Marvin Matip,30,Cameroon,FC Ingolstadt,2015,2016,66,Bundesliga
Ousmane Dembélé,19,France,Dortmund,2016,2016,32,Bundesliga
Yunus Mallı,24,Türkiye,Mainz,2011,2016,145,Bundesliga
Marcel Heller,30,Germany,Darmstadt 98,2015,2016,65,Bundesliga
Daniel Caligiuri,28,Italy,Wolfsburg,2013,2016,113,Bundesliga
Andreas Christensen,20,Denmark,Mönchengladbach,2015,2016,62,Bundesliga
Almog Cohen,27,Israel,FC Ingolstadt,2015,2016,51,Bundesliga
Benedikt Höwedes,28,Germany,FC Schalke 04,2007,2016,240,Bundesliga
Markus Suttner,29,Austria,FC Ingolstadt,2015,2016,49,Bundesliga
Paul Verhaegh,32,Netherlands,Augsburg,2011,2016,156,Bundesliga
Halil Altıntop,33,Türkiye,Augsburg,2013,2016,115,Bundesliga
Mathew Leckie,25,Australia,FC Ingolstadt,2015,2016,62,Bundesliga
Michael Gregoritsch,22,Austria,Hamburg,2015,2016,55,Bundesliga
André Hahn,25,Germany,Mönchengladbach,2014,2016,68,Bundesliga
Sandro Sirigu,27,Germany,Darmstadt 98,2015,2016,36,Bundesliga
Roger Bernardo,30,Brazil,FC Ingolstadt,2015,2016,59,Bundesliga
Matthias Ginter,22,Germany,Dortmund,2014,2016,67,Bundesliga
Jhon Córdoba,23,Colombia,Mainz,2015,2016,51,Bundesliga
Jérôme Gondorf,28,Germany,Darmstadt 98,2015,2016,62,Bundesliga
Marcel Tisserand,23,DR Congo,FC Ingolstadt,2016,2016,28,Bundesliga
Mahmoud Dahoud,20,Syria,Mönchengladbach,2014,2016,61,Bundesliga
Lukas Hinterseer,25,Austria,FC Ingolstadt,2015,2016,56,Bundesliga
Michael Esser,28,Germany,Darmstadt 98,2016,2016,28,Bundesliga
Serge Gnabry,20,Germany,Werder Bremen,2016,2016,27,Bundesliga
Alfredo Morales,26,United States,FC Ingolstadt,2015,2016,51,Bundesliga
Jonas Lössl,27,Denmark,Mainz,2016,2016,27,Bundesliga
Luiz Gustavo,28,Brazil,Wolfsburg,2013,2016,109,Bundesliga
Aytac Sulu,30,Germany,Darmstadt 98,2015,2016,60,Bundesliga
Xabi Alonso,34,Spain,Bayern Munich,2014,2016,79,Bundesliga
Chicharito,28,Mexico,Leverkusen,2015,2016,54,Bundesliga
Dominik Kohr,22,Germany,Augsburg,2014,2016,83,Bundesliga
Philipp Lahm,32,Germany,Bayern Munich,2005,2016,332,Bundesliga
Jesús Vallejo,19,Spain,Frankfurt,2016,2016,25,Bundesliga
Haris Seferovic,24,Switzerland,Frankfurt,2014,2016,86,Bundesliga
Oliver Burke,19,Scotland,Leipzig,2016,2016,25,Bundesliga
Florent Hadergjonaj,21,Kosovo,FC Ingolstadt,2016,2016,25,Bundesliga
Ömer Toprak,26,Türkiye,Leverkusen,2011,2016,154,Bundesliga
Felix Wiedwald,26,Germany,Werder Bremen,2015,2016,59,Bundesliga
John Brooks,23,United States,Hertha BSC,2013,2016,90,Bundesliga
Ricardo Rodríguez,23,Switzerland,Wolfsburg,2011,2016,149,Bundesliga
Matthias Ostrzolek,26,Germany,Hamburg,2014,2016,81,Bundesliga
Florian Grillitsch,20,Austria,Werder Bremen,2015,2016,48,Bundesliga
Mario Vrancic,27,Bosnia-Herzegovina,Darmstadt 98,2015,2016,45,Bundesliga
Eric-Maxim Choupo-Moting,27,Cameroon,FC Schalke 04,2014,2016,82,Bundesliga
Martin Hansen,26,Denmark,FC Ingolstadt,2016,2016,23,Bundesliga
Sven Schipplock,27,Germany,Darmstadt 98,2016,2016,23,Bundesliga
Michael Hector,23,Jamaica,Frankfurt,2016,2016,22,Bundesliga
Paul Seguin,21,Germany,Wolfsburg,2015,2016,26,Bundesliga
Antonio Colak,22,Croatia,Darmstadt 98,2016,2016,22,Bundesliga
Davie Selke,21,Germany,Leipzig,2016,2016,21,Bundesliga
Vieirinha,30,Portugal,Wolfsburg,2011,2016,125,Bundesliga
Sonny Kittel,23,Germany,FC Ingolstadt,2016,2016,20,Bundesliga
Pierre-Michel Lasogga,24,Germany,Hamburg,2013,2016,96,Bundesliga
Borja Mayoral,19,Spain,Wolfsburg,2016,2016,19,Bundesliga
Aleksandar Ignjovski,25,Serbia,Freiburg,2016,2016,19,Bundesliga
Santiago García,27,Argentina,Werder Bremen,2013,2016,94,Bundesliga
Jan Rosenthal,30,Germany,Darmstadt 98,2015,2016,42,Bundesliga
René Adler,31,Germany,Hamburg,2012,2016,117,Bundesliga
Alexander Milosevic,24,Sweden,Darmstadt 98,2016,2016,18,Bundesliga
Artjoms Rudnevs,28,Latvia,1.FC Köln,2016,2016,18,Bundesliga
Johannes Geis,22,Germany,FC Schalke 04,2015,2016,46,Bundesliga
André Ramalho,24,Brazil,Mainz,2016,2016,18,Bundesliga
Raúl Bobadilla,29,Paraguay,Augsburg,2013,2016,94,Bundesliga
Clemens Fritz,35,Germany,Werder Bremen,2006,2016,288,Bundesliga
Leon Guwara,20,The Gambia,Darmstadt 98,2016,2016,17,Bundesliga
Romain Brégerie,29,France,FC Ingolstadt,2015,2016,39,Bundesliga
Kyriakos Papadopoulos,24,Greece,Leverkusen,2014,2016,46,Bundesliga
Artem Fedetskyi,31,Ukraine,Darmstadt 98,2016,2016,16,Bundesliga
Anthony Jung,24,Germany,FC Ingolstadt,2016,2016,16,Bundesliga
Florian Jungwirth,27,Germany,Darmstadt 98,2015,2016,35,Bundesliga
Hamit Altıntop,33,Türkiye,Darmstadt 98,2016,2016,16,Bundesliga
Allan,19,Brazil,Hertha BSC,2016,2016,15,Bundesliga
Hakan Çalhanoğlu,22,Türkiye,Leverkusen,2014,2016,79,Bundesliga
Peter Niemeyer,32,Germany,Darmstadt 98,2015,2016,46,Bundesliga
Szabolcs Huszti,33,Hungary,Frankfurt,2015,2016,30,Bundesliga
Johan Djourou,29,Switzerland,Hamburg,2013,2016,94,Bundesliga
Sebastian Rode,25,Germany,Dortmund,2016,2016,14,Bundesliga
Moritz Hartmann,30,Germany,FC Ingolstadt,2015,2016,44,Bundesliga
Diego Benaglio,32,Switzerland,Wolfsburg,2007,2016,259,Bundesliga
Julian Draxler,22,Germany,Wolfsburg,2016,2016,13,Bundesliga
Jannes Horn,19,Germany,Wolfsburg,2016,2016,13,Bundesliga
Shani Tarashaj,21,Switzerland,Frankfurt,2016,2016,13,Bundesliga
Erik Durm,24,Germany,Dortmund,2013,2016,64,Bundesliga
Stefan Lex,26,Germany,FC Ingolstadt,2015,2016,34,Bundesliga
Sidney Sam,28,Germany,Darmstadt 98,2016,2016,13,Bundesliga
Thomas Kessler,30,Germany,1.FC Köln,2008,2016,20,Bundesliga
Emre Mor,18,Türkiye,Dortmund,2016,2016,12,Bundesliga
László Kleinheisler,22,Hungary,Darmstadt 98,2016,2016,12,Bundesliga
Ørjan Nyland,25,Norway,FC Ingolstadt,2015,2016,18,Bundesliga
Nico Schulz,23,Germany,Mönchengladbach,2016,2016,12,Bundesliga
Julian Korb,24,Germany,Mönchengladbach,2011,2016,76,Bundesliga
Immanuel Höhn,24,Germany,Darmstadt 98,2016,2016,12,Bundesliga
Neven Subotic,27,Germany,1.FC Köln,2016,2016,12,Bundesliga
Sami Allagui,30,Tunisia,Hertha BSC,2013,2016,61,Bundesliga
Marc Torrejón,30,Spain,Freiburg,2014,2016,31,Bundesliga
Roman Bezjak,27,Slovenia,Darmstadt 98,2016,2016,11,Bundesliga
Emir Spahic,35,Bosnia-Herzegovina,Hamburg,2015,2016,37,Bundesliga
Max Christiansen,19,Germany,FC Ingolstadt,2015,2016,30,Bundesliga
Takashi Usami,24,Japan,Augsburg,2016,2016,11,Bundesliga
Änis Ben-Hatira,27,Tunisia,Darmstadt 98,2016,2016,11,Bundesliga
Bojan Krkic,25,Spain,Mainz,2016,2016,11,Bundesliga
Christian Träsch,28,Germany,Wolfsburg,2011,2016,124,Bundesliga
Holger Badstuber,27,Germany,Bayern Munich,2009,2016,129,Bundesliga
Rani Khedira,22,Germany,Leipzig,2016,2016,10,Bundesliga
Pirmin Schwegler,29,Switzerland,Hoffenheim,2014,2016,59,Bundesliga
Tobias Levels,29,Germany,FC Ingolstadt,2015,2016,26,Bundesliga
Jaroslav Drobný,36,Czech Republic,Werder Bremen,2016,2016,10,Bundesliga
Patrick Banggaard,22,Denmark,Darmstadt 98,2016,2016,9,Bundesliga
Donis Avdijaj,19,Kosovo,FC Schalke 04,2016,2016,9,Bundesliga
Felix Platte,20,Germany,Darmstadt 98,2016,2016,9,Bundesliga
Marco Terrazzino,25,Germany,Hoffenheim,2008,2016,28,Bundesliga
Mikel Merino,20,Spain,Dortmund,2016,2016,8,Bundesliga
Wilson Kamavuaka,26,DR Congo,Darmstadt 98,2016,2016,8,Bundesliga
Jannik Huth,22,Germany,Mainz,2016,2016,7,Bundesliga
Terrence Boyd,25,United States,Darmstadt 98,2016,2016,7,Bundesliga
Daniel Heuer Fernandes,23,Portugal,Darmstadt 98,2016,2016,7,Bundesliga
Guillermo Varela,23,Uruguay,Frankfurt,2016,2016,7,Bundesliga
Bruno Henrique,25,Brazil,Wolfsburg,2015,2016,14,Bundesliga
Philipp Wollscheid,27,Germany,Wolfsburg,2016,2016,7,Bundesliga
Dennis Aogo,29,Germany,FC Schalke 04,2013,2016,67,Bundesliga
Markus Steinhöfer,30,Germany,Darmstadt 98,2016,2016,7,Bundesliga
Adrián Ramos,30,Colombia,Dortmund,2014,2016,52,Bundesliga
Roberto Hilbert,31,Germany,Leverkusen,2013,2016,58,Bundesliga
Sven Bender,27,Germany,Dortmund,2009,2016,158,Bundesliga
Fabian Schär,24,Switzerland,Hoffenheim,2015,2016,30,Bundesliga
Alen Halilovic,20,Croatia,Hamburg,2016,2016,6,Bundesliga
Ousman Manneh,19,The Gambia,Werder Bremen,2016,2016,6,Bundesliga
Aaron Seydel,20,Germany,Mainz,2016,2016,6,Bundesliga
Moritz Leitner,23,Germany,Augsburg,2016,2016,6,Bundesliga
Robert Leipertz,23,Germany,FC Ingolstadt,2016,2016,6,Bundesliga
Lennart Thy,24,Germany,Werder Bremen,2010,2016,11,Bundesliga
Jens Hegeler,28,Germany,Hertha BSC,2014,2016,46,Bundesliga
Georg Niedermeier,30,Germany,Freiburg,2016,2016,6,Bundesliga
Eduardo Vargas,26,Chile,Hoffenheim,2015,2016,29,Bundesliga
Tim Rieder,22,Germany,Augsburg,2016,2016,5,Bundesliga
Cléber Reis,25,Brazil,Hamburg,2014,2016,40,Bundesliga
Julian Günther-Schmidt,21,Germany,Augsburg,2016,2016,4,Bundesliga
Havard Nielsen,22,Norway,Freiburg,2016,2016,4,Bundesliga
Andersson Ordóñez,22,Ecuador,Frankfurt,2016,2016,4,Bundesliga
Denys Oliynyk,29,Ukraine,Darmstadt 98,2016,2016,4,Bundesliga
Dominik Stroh-Engel,30,Germany,Darmstadt 98,2015,2016,19,Bundesliga
Marcel Schäfer,32,Germany,Wolfsburg,2007,2016,256,Bundesliga
Max Besuschkow,19,Germany,Frankfurt,2016,2016,3,Bundesliga
Jonas Föhrenbach,20,Germany,Freiburg,2016,2016,3,Bundesliga
Lukas Fröde,21,Germany,Werder Bremen,2014,2016,12,Bundesliga
Baris Atik,21,Germany,Hoffenheim,2016,2016,3,Bundesliga
Danny da Costa,22,Germany,Leverkusen,2011,2016,9,Bundesliga
Vladlen Yurchenko,22,Ukraine,Leverkusen,2014,2016,13,Bundesliga
Thanos Petsos,25,Greece,Werder Bremen,2016,2016,3,Bundesliga
Júnior Caiçara,27,Brazil,FC Schalke 04,2015,2016,26,Bundesliga
Mats Møller Dæhli,21,Norway,Freiburg,2014,2016,4,Bundesliga
Sambou Yatabaré,27,Mali,Werder Bremen,2015,2016,10,Bundesliga
Heinz Lindner,25,Austria,Frankfurt,2016,2016,2,Bundesliga
Ju-ho Park,29,"Korea, South",Dortmund,2016,2016,2,Bundesliga
Bernard Tekpetey,18,Ghana,FC Schalke 04,2016,2016,2,Bundesliga
Filip Mladenovic,24,Serbia,1.FC Köln,2015,2016,16,Bundesliga
Fallou Diagne,26,Senegal,Werder Bremen,2016,2016,2,Bundesliga
Justin Möbius,19,Germany,Wolfsburg,2016,2016,2,Bundesliga
Sinan Kurt,19,Germany,Hertha BSC,2016,2016,2,Bundesliga
Marcel Hartel,20,Germany,1.FC Köln,2015,2016,8,Bundesliga
Federico Palacios,21,Germany,Leipzig,2016,2016,2,Bundesliga
José Rodríguez,21,Spain,Mainz,2016,2016,2,Bundesliga
Janek Sternberg,23,Germany,Werder Bremen,2014,2016,25,Bundesliga
Victor Obinna,29,Nigeria,Darmstadt 98,2016,2016,2,Bundesliga
Bas Dost,27,Netherlands,Wolfsburg,2012,2016,85,Bundesliga
Djibril Sow,19,Switzerland,Mönchengladbach,2016,2016,1,Bundesliga
Dzenis Burnic,18,Bosnia-Herzegovina,Dortmund,2016,2016,1,Bundesliga
Julius Kade,17,Germany,Hertha BSC,2016,2016,1,Bundesliga
Silas Zehnder,17,Germany,Darmstadt 98,2016,2016,1,Bundesliga
Maurice Multhaup,19,Germany,FC Ingolstadt,2015,2016,5,Bundesliga
Ba-Muaka Simakala,19,Germany,Mönchengladbach,2016,2016,1,Bundesliga
Finn Porath,19,Germany,Hamburg,2016,2016,1,Bundesliga
Sven Müller,20,Germany,1.FC Köln,2016,2016,1,Bundesliga
Jonas Meffert,21,Germany,Freiburg,2016,2016,1,Bundesliga
Hendrik Hansen,21,Germany,Wolfsburg,2016,2016,1,Bundesliga
Massimo Bruno,22,Belgium,Leipzig,2016,2016,1,Bundesliga
Ashton Götz,22,Germany,Hamburg,2014,2016,11,Bundesliga
Timothée Kolodziejczak,24,France,Mönchengladbach,2016,2016,1,Bundesliga
Nabil Bahoui,25,Sweden,Hamburg,2015,2016,7,Bundesliga
Mounir Bouziane,25,France,Mainz,2016,2016,1,Bundesliga
Tom Mickel,27,Germany,Hamburg,2015,2016,2,Bundesliga
Benjamin Gorka,32,Germany,Darmstadt 98,2015,2016,5,Bundesliga
Markus Feulner,34,Germany,Augsburg,2014,2016,45,Bundesliga
Fabio Coltorti,35,Switzerland,Leipzig,2016,2016,1,Bundesliga
Joël Matip,23,Cameroon,FC Schalke 04,2009,2015,194,Bundesliga
Loris Karius,22,Germany,Mainz,2012,2015,91,Bundesliga
Luca Caldirola,24,Italy,Darmstadt 98,2015,2015,34,Bundesliga
Ron-Robert Zieler,26,Germany,Hannover 96,2010,2015,185,Bundesliga
Leroy Sané,19,Germany,FC Schalke 04,2013,2015,47,Bundesliga
Timo Werner,19,Germany,Stuttgart,2013,2015,95,Bundesliga
Jannik Vestergaard,22,Denmark,Werder Bremen,2014,2015,54,Bundesliga
Kevin Volland,22,Germany,Hoffenheim,2012,2015,132,Bundesliga
Christian Mathenia,23,Germany,Darmstadt 98,2015,2015,33,Bundesliga
Anthony Ujah,24,Nigeria,Werder Bremen,2015,2015,32,Bundesliga
Sandro Wagner,27,Germany,Darmstadt 98,2015,2015,32,Bundesliga
Julian Baumgartlinger,27,Austria,Mainz,2011,2015,124,Bundesliga
Ragnar Klavan,29,Estonia,Augsburg,2012,2015,125,Bundesliga
Henrikh Mkhitaryan,26,Armenia,Dortmund,2013,2015,90,Bundesliga
Håvard Nordtveit,25,Norway,Mönchengladbach,2010,2015,152,Bundesliga
Konstantin Rausch,25,Russia,Darmstadt 98,2015,2015,31,Bundesliga
Stefan Aigner,27,Germany,Frankfurt,2012,2015,121,Bundesliga
Ivo Ilicevic,28,Croatia,Hamburg,2012,2015,66,Bundesliga
Filip Kostić,22,Serbia,Stuttgart,2014,2015,59,Bundesliga
Roman Neustädter,27,Russia,FC Schalke 04,2012,2015,122,Bundesliga
Przemyslaw Tyton,28,Poland,Stuttgart,2015,2015,30,Bundesliga
Benjamin Hübner,25,Germany,FC Ingolstadt,2015,2015,30,Bundesliga
André Schürrle,24,Germany,Wolfsburg,2014,2015,43,Bundesliga
Yannick Gerhardt,21,Germany,1.FC Köln,2014,2015,45,Bundesliga
Ja-cheol Koo,26,"Korea, South",Mainz,2013,2015,76,Bundesliga
Lukas Rupp,24,Germany,Stuttgart,2015,2015,29,Bundesliga
Alexander Esswein,25,Germany,Augsburg,2013,2015,66,Bundesliga
Daniel Schwaab,26,Germany,Stuttgart,2013,2015,92,Bundesliga
Naldo,32,Brazil,Wolfsburg,2012,2015,125,Bundesliga
Granit Xhaka,22,Switzerland,Mönchengladbach,2012,2015,108,Bundesliga
Ramazan Özcan,31,Austria,FC Ingolstadt,2015,2015,28,Bundesliga
Christoph Kramer,24,Germany,Leverkusen,2015,2015,28,Bundesliga
Christian Clemens,23,Germany,Mainz,2015,2015,28,Bundesliga
Hiroki Sakai,25,Japan,Hannover 96,2012,2015,92,Bundesliga
Tobias Strobl,25,Germany,Hoffenheim,2011,2015,86,Bundesliga
Alexandru Maxim,24,Romania,Stuttgart,2012,2015,91,Bundesliga
İlkay Gündoğan,24,Germany,Dortmund,2011,2015,105,Bundesliga
Levin Öztunali,19,Germany,Werder Bremen,2014,2015,47,Bundesliga
Artur Sobiech,25,Poland,Hannover 96,2011,2015,98,Bundesliga
Christian Schulz,32,Germany,Hannover 96,2008,2015,226,Bundesliga
Julian Draxler,21,Germany,FC Schalke 04,2010,2015,140,Bundesliga
Robert Bauer,20,Germany,FC Ingolstadt,2015,2015,24,Bundesliga
Carlos Zambrano,25,Peru,Frankfurt,2012,2015,101,Bundesliga
Alexander Baumjohann,28,Germany,Hertha BSC,2013,2015,33,Bundesliga
Dante,31,Brazil,Bayern Munich,2012,2015,109,Bundesliga
Pierre-Emile Højbjerg,19,Denmark,Bayern Munich,2012,2015,56,Bundesliga
Geoffroy Serey Dié,30,Cote d'Ivoire,Stuttgart,2014,2015,36,Bundesliga
Kevin Kampl,24,Slovenia,Dortmund,2014,2015,36,Bundesliga
Jeong-ho Hong,25,"Korea, South",Augsburg,2013,2015,56,Bundesliga
Kevin Vogt,23,Germany,1.FC Köln,2014,2015,55,Bundesliga
Jonathan Schmid,25,France,Hoffenheim,2015,2015,23,Bundesliga
Aaron Hunt,28,Germany,Wolfsburg,2014,2015,38,Bundesliga
Florian Klein,28,Austria,Stuttgart,2014,2015,56,Bundesliga
Hiroshi Kiyotake,25,Japan,Hannover 96,2014,2015,53,Bundesliga
György Garics,31,Austria,Darmstadt 98,2015,2015,21,Bundesliga
Alejandro Gálvez,26,Spain,Werder Bremen,2014,2015,41,Bundesliga
Danny da Costa,21,Germany,FC Ingolstadt,2015,2015,20,Bundesliga
Martin Harnik,28,Austria,Stuttgart,2010,2015,173,Bundesliga
Toni Sunjic,26,Bosnia-Herzegovina,Stuttgart,2015,2015,19,Bundesliga
Josip Drmic,22,Switzerland,Hamburg,2015,2015,19,Bundesliga
Luc Castaignos,22,Netherlands,Frankfurt,2015,2015,19,Bundesliga
Gojko Kacar,28,Serbia,Hamburg,2010,2015,79,Bundesliga
Marcelo,28,Brazil,Hannover 96,2013,2015,77,Bundesliga
Aleksandar Ignjovski,24,Serbia,Frankfurt,2014,2015,38,Bundesliga
Georg Niedermeier,29,Germany,Stuttgart,2009,2015,143,Bundesliga
Pierre Neurath Bengtsson,27,Sweden,Mainz,2014,2015,29,Bundesliga
Allan Saint-Maximin,18,France,Hannover 96,2015,2015,16,Bundesliga
Yanni Regäsel,19,Germany,Hertha BSC,2015,2015,16,Bundesliga
Artem Kravets,26,Ukraine,Stuttgart,2015,2015,15,Bundesliga
Jin-su Kim,23,"Korea, South",Hoffenheim,2014,2015,34,Bundesliga
Slobodan Rajković,26,Serbia,Darmstadt 98,2015,2015,15,Bundesliga
Younès Belhanda,25,Morocco,FC Schalke 04,2015,2015,15,Bundesliga
Sebastian Rode,24,Germany,Bayern Munich,2014,2015,38,Bundesliga
Philipp Hosiner,26,Austria,1.FC Köln,2015,2015,15,Bundesliga
Stefan Reinartz,26,Germany,Frankfurt,2015,2015,15,Bundesliga
Leon Andreasen,32,Denmark,Hannover 96,2008,2015,86,Bundesliga
Mario Götze,23,Germany,Bayern Munich,2013,2015,73,Bundesliga
Medhi Benatia,28,Morocco,Bayern Munich,2014,2015,29,Bundesliga
Papy Djilobodji,26,Senegal,Werder Bremen,2015,2015,14,Bundesliga
Marco Sailer,29,Germany,Darmstadt 98,2015,2015,14,Bundesliga
Kevin Kuranyi,33,Germany,Hoffenheim,2015,2015,14,Bundesliga
Nicklas Bendtner,27,Denmark,Wolfsburg,2014,2015,31,Bundesliga
Ceyhun Gülselam,27,Türkiye,Hannover 96,2014,2015,31,Bundesliga
Johannes van den Bergh,28,Germany,Hertha BSC,2013,2015,45,Bundesliga
Tobias Werner,29,Germany,Augsburg,2011,2015,127,Bundesliga
Luca Waldschmidt,19,Germany,Frankfurt,2014,2015,15,Bundesliga
Mergim Mavraj,29,Albania,1.FC Köln,2014,2015,27,Bundesliga
Júnior Díaz,31,Costa Rica,Darmstadt 98,2015,2015,12,Bundesliga
Robbie Kruse,26,Australia,Stuttgart,2015,2015,12,Bundesliga
Constant Djakpa,28,Cote d'Ivoire,Frankfurt,2012,2015,45,Bundesliga
Felix Platte,19,Germany,FC Schalke 04,2014,2015,14,Bundesliga
Florian Niederlechner,24,Germany,Mainz,2015,2015,12,Bundesliga
Assani Lukimya,29,DR Congo,Werder Bremen,2012,2015,79,Bundesliga
Marcelo Díaz,28,Chile,Hamburg,2014,2015,17,Bundesliga
Artjoms Rudnevs,27,Latvia,Hamburg,2012,2015,90,Bundesliga
Tim Matavz,26,Slovenia,Augsburg,2014,2015,27,Bundesliga
Mevlüt Erdinç,28,Türkiye,Hannover 96,2015,2015,11,Bundesliga
Martin Hinteregger,22,Austria,Mönchengladbach,2015,2015,10,Bundesliga
Alexander Milosevic,23,Sweden,Hannover 96,2015,2015,10,Bundesliga
Elias Kachunga,23,DR Congo,FC Ingolstadt,2015,2015,10,Bundesliga
Kevin Großkreutz,26,Germany,Stuttgart,2015,2015,10,Bundesliga
Jaroslav Drobný,35,Czech Republic,Hamburg,2010,2015,76,Bundesliga
Ivica Olic,35,Croatia,Hamburg,2006,2015,117,Bundesliga
Melvyn Lorenzen,20,Germany,Werder Bremen,2013,2015,14,Bundesliga
Marlon Frey,19,Germany,Leverkusen,2015,2015,9,Bundesliga
Boris Tashchy,21,Ukraine,Stuttgart,2015,2015,9,Bundesliga
Moritz Leitner,22,Germany,Dortmund,2011,2015,51,Bundesliga
Branimir Hrgota,22,Sweden,Mönchengladbach,2012,2015,69,Bundesliga
Änis Ben-Hatira,26,Tunisia,Hertha BSC,2013,2015,45,Bundesliga
Marvin Schulz,20,Germany,Mönchengladbach,2015,2015,8,Bundesliga
Timm Klose,27,Switzerland,Wolfsburg,2013,2015,30,Bundesliga
Jan Kliment,21,Czech Republic,Stuttgart,2015,2015,8,Bundesliga
Sonny Kittel,22,Germany,Frankfurt,2010,2015,40,Bundesliga
Andre Hoffmann,22,Germany,Hannover 96,2012,2015,47,Bundesliga
Felix Kroos,24,Germany,Werder Bremen,2010,2015,65,Bundesliga
Christoph Moritz,25,Germany,Mainz,2013,2015,42,Bundesliga
Sebastian Boenisch,28,Poland,Leverkusen,2012,2015,60,Bundesliga
Roel Brouwers,33,Netherlands,Mönchengladbach,2008,2015,156,Bundesliga
Dusan Svento,29,Slovakia,1.FC Köln,2014,2015,26,Bundesliga
Jiloan Hamad,24,Iraq,Hoffenheim,2013,2015,15,Bundesliga
Adam Hlousek,26,Czech Republic,Stuttgart,2014,2015,29,Bundesliga
Hugo Almeida,31,Portugal,Hannover 96,2015,2015,7,Bundesliga
Gonzalo Jara,29,Chile,Mainz,2014,2015,23,Bundesliga
László Kleinheisler,21,Hungary,Werder Bremen,2015,2015,6,Bundesliga
Hotaru Yamaguchi,24,Japan,Hannover 96,2015,2015,6,Bundesliga
Ju-ho Park,28,"Korea, South",Mainz,2013,2015,49,Bundesliga
Adnan Januzaj,20,Belgium,Dortmund,2015,2015,6,Bundesliga
Álvaro Domínguez,26,Spain,Mönchengladbach,2012,2015,81,Bundesliga
Tarik Elyounoussi,27,Norway,Hoffenheim,2013,2015,52,Bundesliga
Piotr Trochowski,31,Germany,Augsburg,2015,2015,6,Bundesliga
Vaclav Kadlec,23,Czech Republic,Frankfurt,2013,2015,30,Bundesliga
Philip Heise,24,Germany,Stuttgart,2015,2015,5,Bundesliga
Marco Höger,25,Germany,FC Schalke 04,2011,2015,88,Bundesliga
Johannes Flum,27,Germany,Frankfurt,2013,2015,38,Bundesliga
Leandro Putaro,18,Germany,Wolfsburg,2015,2015,4,Bundesliga
Konstantin Engel,26,Kazakhstan,FC Ingolstadt,2015,2015,4,Bundesliga
Valmir Sulejmani,19,Kosovo,Hannover 96,2013,2015,10,Bundesliga
Tomas Pekhart,26,Czech Republic,FC Ingolstadt,2015,2015,4,Bundesliga
Sascha Mölders,30,Germany,Augsburg,2011,2015,92,Bundesliga
Martin Stranzl,35,Austria,Mönchengladbach,2010,2015,118,Bundesliga
Arianit Ferati,17,Kosovo,Stuttgart,2015,2015,3,Bundesliga
Kaan Ayhan,20,Türkiye,FC Schalke 04,2013,2015,32,Bundesliga
Mart Ristl,18,Germany,Stuttgart,2015,2015,3,Bundesliga
Joel Gerezgiher,19,Germany,Frankfurt,2015,2015,3,Bundesliga
Odysseas Vlachodimos,21,Greece,Stuttgart,2015,2015,3,Bundesliga
Serdar Taşçı,28,Germany,Bayern Munich,2015,2015,3,Bundesliga
Kevin De Bruyne,24,Belgium,Wolfsburg,2013,2015,52,Bundesliga
Ivan Perišić,26,Croatia,Wolfsburg,2012,2015,84,Bundesliga
