player_name,age,nationality,team_name,start_year,end_year,appearances,league_name
Shea Charles,18,Northern Ireland,Man City,2022,2022,1,Premier League
Kamari Doyle,16,England,Southampton,2022,2022,1,Premier League
George Abbott,16,England,Tottenham,2022,2022,1,Premier League
Andrew Moran,18,Ireland,Brighton,2022,2022,1,Premier League
Yan Valery,23,Tunisia,Southampton,2018,2022,43,Premier League
Omari Hutchinson,18,England,Chelsea,2022,2022,1,Premier League
Conor Coventry,22,Ireland,West Ham,2022,2022,1,Premier League
Halil Dervişoğlu,22,Türkiye,Brentford,2022,2022,1,Premier League
Owen Bevan,18,Wales,Bournemouth,2022,2022,1,Premier League
Matthew Craig,19,Scotland,Tottenham,2022,2022,1,Premier League
Alex Mighten,20,England,Nott'm Forest,2022,2022,1,Premier League
Cody Drameh,20,England,Leeds,2021,2022,4,Premier League
Harvey White,20,England,Tottenham,2022,2022,1,Premier League
Tyrese Francois,21,Australia,Fulham,2020,2022,2,Premier League
Lewis Brunt,21,England,Leicester,2021,2022,2,Premier League
Connor Ronan,24,Ireland,Wolves,2022,2022,1,Premier League
Emiliano Marcondes,27,Denmark,Bournemouth,2022,2022,1,Premier League
Nathan Redmond,28,England,Southampton,2016,2022,195,Premier League
Cafú,29,Portugal,Nott'm Forest,2022,2022,1,Premier League
Oriol Romeu,30,Spain,Southampton,2015,2022,217,Premier League
Asmir Begovic,35,Bosnia-Herzegovina,Everton,2021,2022,4,Premier League
Dwight McNeil,21,England,Burnley,2017,2021,134,Premier League
Kasper Schmeichel,34,Denmark,Leicester,2014,2021,276,Premier League
Teemu Pukki,31,Finland,Norwich,2019,2021,73,Premier League
Nick Pope,29,England,Burnley,2017,2021,141,Premier League
Moussa Sissoko,31,France,Tottenham,2016,2021,177,Premier League
Raphinha,24,Brazil,Leeds,2020,2021,65,Premier League
Anthony Gordon,20,England,Everton,2019,2021,49,Premier League
Marc Cucurella,22,Spain,Brighton,2021,2021,35,Premier League
James Tarkowski,28,England,Burnley,2016,2021,194,Premier League
Sadio Mané,29,Senegal,Liverpool,2016,2021,196,Premier League
Chris Wood,29,New Zealand,Burnley,2017,2021,161,Premier League
Daniel James,23,Wales,Man Utd,2019,2021,82,Premier League
Conor Gallagher,21,England,Crystal Palace,2021,2021,34,Premier League
Antonio Rüdiger,28,Germany,Chelsea,2017,2021,133,Premier League
Max Aarons,21,England,Norwich,2019,2021,70,Premier League
Stuart Dallas,30,Northern Ireland,Leeds,2020,2021,72,Premier League
Grant Hanley,29,Scotland,Norwich,2019,2021,48,Premier League
Emmanuel Dennis,23,Nigeria,Watford,2021,2021,33,Premier League
Pierre Lees-Melou,28,France,Norwich,2021,2021,33,Premier League
Armando Broja,19,Albania,Southampton,2021,2021,32,Premier League
Joshua King,29,Norway,Watford,2021,2021,32,Premier League
Romain Saïss,31,Morocco,Wolves,2018,2021,110,Premier League
Milot Rashica,25,Kosovo,Norwich,2021,2021,31,Premier League
Craig Cathcart,32,Northern Ireland,Watford,2015,2021,153,Premier League
Kenny McLean,29,Scotland,Norwich,2019,2021,68,Premier League
Richarlison,24,Brazil,Everton,2018,2021,135,Premier League
Raheem Sterling,26,England,Man City,2015,2021,225,Premier League
Alexandre Lacazette,30,France,Arsenal,2017,2021,158,Premier League
Lucas Digne,27,France,Everton,2018,2021,129,Premier League
Tim Krul,33,Netherlands,Norwich,2019,2021,65,Premier League
Gabriel Jesus,24,Brazil,Man City,2016,2021,159,Premier League
Marcos Alonso,30,Spain,Chelsea,2016,2021,154,Premier League
Francisco Trincão,21,Portugal,Wolves,2021,2021,28,Premier League
João Pedro,19,Brazil,Watford,2019,2021,31,Premier League
Ben Gibson,28,England,Norwich,2021,2021,28,Premier League
Allan,30,Brazil,Everton,2020,2021,52,Premier League
Tom Cleverley,31,England,Watford,2016,2021,109,Premier League
Aaron Lennon,34,England,Burnley,2018,2021,60,Premier League
Cheikhou Kouyaté,31,Senegal,Crystal Palace,2018,2021,129,Premier League
Kiko Femenía,30,Spain,Watford,2017,2021,107,Premier League
Ashley Westwood,31,England,Burnley,2016,2021,162,Premier League
Yves Bissouma,24,Mali,Brighton,2018,2021,112,Premier League
Maxwel Cornet,24,Cote d'Ivoire,Burnley,2021,2021,26,Premier League
Juraj Kucka,34,Slovakia,Watford,2021,2021,26,Premier League
Romelu Lukaku,28,Belgium,Chelsea,2011,2021,67,Premier League
Ademola Lookman,23,Nigeria,Leicester,2021,2021,26,Premier League
Josh Sargent,21,United States,Norwich,2021,2021,26,Premier League
Ben Foster,38,England,Watford,2006,2021,131,Premier League
Brandon Williams,20,England,Man Utd,2019,2021,47,Premier League
Steven Bergwijn,23,Netherlands,Tottenham,2019,2021,60,Premier League
Christian Benteke,30,Belgium,Crystal Palace,2016,2021,162,Premier League
Cucho Hernández,22,Colombia,Watford,2021,2021,25,Premier League
Matthew Lowton,32,England,Burnley,2016,2021,159,Premier League
Billy Gilmour,20,Scotland,Norwich,2021,2021,24,Premier League
Kurt Zouma,26,France,Chelsea,2014,2021,123,Premier League
Mathias Normann,25,Norway,Norwich,2021,2021,23,Premier League
Tyler Roberts,22,Wales,Leeds,2020,2021,50,Premier League
Nemanja Matić,32,Serbia,Man Utd,2017,2021,128,Premier League
Ismaïla Sarr,23,Senegal,Watford,2019,2021,50,Premier League
Matej Vydra,29,Czech Republic,Burnley,2018,2021,82,Premier League
Nuno Tavares,21,Portugal,Arsenal,2021,2021,22,Premier League
Timo Werner,25,Germany,Chelsea,2020,2021,56,Premier League
Alex Telles,28,Brazil,Man Utd,2020,2021,30,Premier League
Andros Townsend,29,England,Everton,2021,2021,21,Premier League
Ben Mee,31,England,Burnley,2014,2021,217,Premier League
Kalvin Phillips,25,England,Leeds,2020,2021,49,Premier League
Imrân Louza,22,Morocco,Watford,2021,2021,20,Premier League
Nicolas Pépé,26,Cote d'Ivoire,Arsenal,2019,2021,80,Premier League
Paul Pogba,28,France,Man Utd,2011,2021,157,Premier League
Wout Weghorst,28,Netherlands,Burnley,2021,2021,20,Premier League
Nikola Vlašić,23,Croatia,West Ham,2021,2021,19,Premier League
Andreas Christensen,25,Denmark,Chelsea,2014,2021,93,Premier League
Andriy Yarmolenko,31,Ukraine,West Ham,2018,2021,66,Premier League
Nathan Collins,20,Ireland,Burnley,2021,2021,19,Premier League
Hassane Kamara,27,Cote d'Ivoire,Watford,2021,2021,19,Premier League
Kieran Dowell,23,England,Norwich,2021,2021,19,Premier League
Harry Winks,25,England,Tottenham,2016,2021,128,Premier League
Samir Caetano,26,Brazil,Watford,2021,2021,19,Premier League
Lukas Rupp,30,Germany,Norwich,2019,2021,31,Premier League
Fraser Forster,33,England,Southampton,2014,2021,134,Premier League
Fernandinho,36,Brazil,Man City,2013,2021,264,Premier League
Shane Duffy,29,Ireland,Brighton,2017,2021,109,Premier League
Dimitrios Giannoulis,25,Greece,Norwich,2021,2021,18,Premier League
Ken Sema,27,Sweden,Watford,2018,2021,35,Premier League
Mason Greenwood,19,England,Man Utd,2018,2021,83,Premier League
Marçal,32,Brazil,Wolves,2020,2021,31,Premier League
William Troost-Ekong,27,Nigeria,Watford,2021,2021,17,Premier League
Adam Idah,20,Ireland,Norwich,2019,2021,29,Premier League
Marvelous Nakamba,27,Zimbabwe,Aston Villa,2019,2021,58,Premier League
Jesse Lingard,28,England,Man Utd,2014,2021,165,Premier League
Jeremy Ngakia,20,DR Congo,Watford,2021,2021,16,Premier League
Christian Kabasele,30,Belgium,Watford,2016,2021,108,Premier League
Adam Masina,27,Morocco,Watford,2018,2021,55,Premier League
Edinson Cavani,34,Uruguay,Man Utd,2020,2021,41,Premier League
Oleksandr Zinchenko,24,Ukraine,Man City,2017,2021,76,Premier League
Callum Hudson-Odoi,20,England,Chelsea,2017,2021,72,Premier League
Jonjoe Kenny,24,England,Everton,2015,2021,50,Premier League
Sam Byram,27,England,Norwich,2019,2021,32,Premier League
Donny van de Beek,24,Netherlands,Everton,2021,2021,15,Premier League
Christos Tzolis,19,Greece,Norwich,2021,2021,14,Premier League
Pierre-Emerick Aubameyang,32,Gabon,Arsenal,2017,2021,128,Premier League
Nathan Tella,21,Nigeria,Southampton,2019,2021,33,Premier League
Jamie Shackleton,21,England,Leeds,2020,2021,27,Premier League
Isaac Hayden,26,Jamaica,Newcastle,2017,2021,118,Premier League
Edo Kayembe,23,DR Congo,Watford,2021,2021,13,Premier League
Arthur Masuaku,27,DR Congo,West Ham,2016,2021,105,Premier League
Jonathan Rowe,18,England,Norwich,2021,2021,13,Premier League
Issa Diop,24,France,West Ham,2018,2021,96,Premier League
Ciaran Clark,31,Ireland,Newcastle,2017,2021,80,Premier League
Shane Long,34,Ireland,Southampton,2014,2021,198,Premier League
Calum Chambers,26,England,Arsenal,2014,2021,109,Premier League
Carney Chukwuemeka,17,England,Aston Villa,2020,2021,14,Premier League
Daniel Bachmann,26,Austria,Watford,2021,2021,12,Premier League
Przemyslaw Placheta,23,Poland,Norwich,2021,2021,12,Premier League
Álvaro Fernández,23,Spain,Brentford,2021,2021,12,Premier League
Erik Pieters,32,Netherlands,Burnley,2019,2021,56,Premier League
Takumi Minamino,26,Japan,Liverpool,2019,2021,21,Premier League
Christian Eriksen,29,Denmark,Brentford,2021,2021,11,Premier League
Ozan Kabak,21,Türkiye,Norwich,2021,2021,11,Premier League
Fabian Delph,31,England,Everton,2019,2021,35,Premier League
Mark Noble,34,England,West Ham,2005,2021,414,Premier League
Anwar El Ghazi,26,Netherlands,Everton,2021,2021,11,Premier League
Jacob Lungi Sørensen,23,Denmark,Norwich,2021,2021,10,Premier League
Saúl Ñíguez,26,Spain,Chelsea,2021,2021,10,Premier League
Peter Etebo,25,Nigeria,Watford,2021,2021,9,Premier League
Steven Alzate,22,Colombia,Brighton,2019,2021,43,Premier League
Axel Tuanzebe,23,DR Congo,Aston Villa,2021,2021,9,Premier League
Tanguy Ndombélé,24,France,Tottenham,2019,2021,63,Premier League
Angus Gunn,25,Scotland,Norwich,2021,2021,9,Premier League
Jack Butland,28,England,Crystal Palace,2020,2021,10,Premier League
Malang Sarr,22,France,Chelsea,2021,2021,8,Premier League
Ainsley Maitland-Niles,23,England,Arsenal,2014,2021,87,Premier League
Todd Cantwell,23,England,Norwich,2019,2021,45,Premier League
Danny Rose,30,England,Watford,2021,2021,8,Premier League
Karl Darlow,30,Wales,Newcastle,2015,2021,52,Premier League
Dwight Gayle,31,England,Newcastle,2017,2021,81,Premier League
Marcus Forss,22,Finland,Brentford,2021,2021,7,Premier League
Divock Origi,26,Belgium,Liverpool,2015,2021,107,Premier League
Ozan Tufan,26,Türkiye,Watford,2021,2021,7,Premier League
Kortney Hause,25,England,Aston Villa,2019,2021,32,Premier League
Ryan Fredericks,28,England,West Ham,2018,2021,63,Premier League
Federico Fernández,32,Argentina,Newcastle,2018,2021,82,Premier League
Juan Mata,33,Spain,Man Utd,2014,2021,181,Premier League
Charlie Goode,25,England,Brentford,2021,2021,6,Premier League
Ross Barkley,27,England,Chelsea,2017,2021,82,Premier League
Kevin Long,30,Ireland,Burnley,2014,2021,48,Premier League
Charlie Cresswell,18,England,Leeds,2021,2021,5,Premier League
Andrew Omobamidele,19,Ireland,Norwich,2021,2021,5,Premier League
Francisco Sierralta,24,Chile,Watford,2021,2021,5,Premier League
Ferran Torres,21,Spain,Man City,2020,2021,28,Premier League
Eric Bailly,27,Cote d'Ivoire,Man Utd,2016,2021,70,Premier League
Mads Bidstrup,20,Denmark,Brentford,2021,2021,4,Premier League
Aaron Connolly,21,Ireland,Brighton,2019,2021,45,Premier League
Samuel Kalu,23,Nigeria,Watford,2021,2021,4,Premier League
Bernd Leno,29,Germany,Arsenal,2018,2021,101,Premier League
Luke Cundle,19,England,Wolves,2021,2021,4,Premier League
Freddie Woodman,24,England,Newcastle,2021,2021,4,Premier League
Phil Jones,29,England,Man Utd,2011,2021,169,Premier League
Ryan Bertrand,31,England,Leicester,2021,2021,4,Premier League
Dan Gosling,31,England,Watford,2021,2021,4,Premier League
Jeff Hendrick,29,Ireland,Newcastle,2020,2021,25,Premier League
Joe Rodon,23,Wales,Tottenham,2020,2021,15,Premier League
Lewis Bate,18,England,Leeds,2021,2021,3,Premier League
Tony Springett,18,Ireland,Norwich,2021,2021,3,Premier League
Jean-Philippe Gbamin,25,Cote d'Ivoire,Everton,2019,2021,6,Premier League
Ashley Fletcher,25,England,Watford,2021,2021,3,Premier League
Christoph Zimmermann,28,Germany,Norwich,2019,2021,20,Premier League
Nicolas N'Koulou,31,Cameroon,Watford,2021,2021,3,Premier League
Dale Stephens,32,England,Burnley,2020,2021,10,Premier League
Folarin Balogun,19,United States,Arsenal,2021,2021,2,Premier League
Sead Kolasinac,28,Bosnia-Herzegovina,Arsenal,2017,2021,80,Premier League
Leo Hjelde,17,Norway,Leeds,2021,2021,2,Premier League
Wayne Hennessey,34,Wales,Burnley,2021,2021,2,Premier League
Tyler Morton,18,England,Liverpool,2021,2021,2,Premier League
Taylor Richards,20,England,Brighton,2021,2021,2,Premier League
Dominic Thompson,20,England,Brentford,2021,2021,2,Premier League
Pablo Marí,27,Spain,Arsenal,2019,2021,14,Premier League
Jonas Lössl,32,Denmark,Brentford,2021,2021,2,Premier League
Troy Deeney,33,England,Watford,2015,2021,165,Premier League
John Ruddy,34,England,Wolves,2018,2021,5,Premier League
Willy Caballero,39,Argentina,Southampton,2021,2021,2,Premier League
Emerson,26,Italy,Chelsea,2017,2021,33,Premier League
Sonny Perkins,17,England,West Ham,2021,2021,1,Premier League
Kristoffer Klaesson,20,Norway,Leeds,2021,2021,1,Premier League
Alex Král,23,Czech Republic,West Ham,2021,2021,1,Premier League
Mahmoud Trezeguet,26,Egypt,Aston Villa,2019,2021,56,Premier League
Fin Stevens,18,Wales,Brentford,2021,2021,1,Premier League
Neco Williams,20,Wales,Liverpool,2019,2021,13,Premier League
Zack Steffen,26,United States,Man City,2020,2021,2,Premier League
Hélder Costa,27,Angola,Leeds,2020,2021,23,Premier League
Liam Delap,18,England,Man City,2020,2021,2,Premier League
Shola Shoretire,17,England,Man Utd,2020,2021,3,Premier League
CJ Egan-Riley,18,England,Man City,2021,2021,1,Premier League
Moise Kean,21,Italy,Everton,2019,2021,32,Premier League
Harrison Ashby,19,Scotland,West Ham,2021,2021,1,Premier League
Kayky,18,Brazil,Man City,2021,2021,1,Premier League
Nathan Young-Coombes,18,England,Brentford,2021,2021,1,Premier League
Stuart McKinstry,18,Scotland,Leeds,2021,2021,1,Premier League
Bali Mumba,19,England,Norwich,2021,2021,1,Premier League
Dan Chesters,19,England,West Ham,2021,2021,1,Premier League
Nathan Ferguson,20,England,Crystal Palace,2021,2021,1,Premier League
Liam McCarron,20,Scotland,Leeds,2021,2021,1,Premier League
Keinan Davis,23,England,Aston Villa,2019,2021,34,Premier League
Wesley Moraes,24,Brazil,Aston Villa,2019,2021,25,Premier League
Tariqe Fosu,25,Ghana,Brentford,2021,2021,1,Premier League
Kenedy,25,Brazil,Chelsea,2015,2021,30,Premier League
Benjamin Mendy,26,France,Man City,2017,2021,50,Premier League
Jürgen Locadia,27,Curacao,Brighton,2017,2021,35,Premier League
Jed Steer,28,England,Aston Villa,2014,2021,3,Premier League
Cenk Tosun,30,Türkiye,Everton,2017,2021,55,Premier League
Georginio Wijnaldum,29,Netherlands,Liverpool,2016,2020,179,Premier League
Aaron Ramsdale,22,England,Sheff Utd,2020,2020,38,Premier League
Matt Targett,24,England,Aston Villa,2019,2020,66,Premier League
Rui Patrício,32,Portugal,Wolves,2018,2020,112,Premier League
Sam Johnstone,27,England,West Brom,2020,2020,37,Premier League
Ezgjan Alioski,28,North Macedonia,Leeds,2020,2020,36,Premier League
Frank Anguissa,24,Cameroon,Fulham,2018,2020,58,Premier League
Gylfi Sigurdsson,30,Iceland,Everton,2017,2020,136,Premier League
Ben White,22,England,Brighton,2020,2020,36,Premier League
Ivan Cavaleiro,26,Angola,Fulham,2020,2020,36,Premier League
Alphonse Areola,27,France,Fulham,2020,2020,36,Premier League
David McGoldrick,32,Ireland,Sheff Utd,2019,2020,63,Premier League
Darnell Furlong,24,England,West Brom,2020,2020,35,Premier League
Ademola Lookman,22,Nigeria,Fulham,2020,2020,34,Premier League
Andros Townsend,28,England,Crystal Palace,2016,2020,168,Premier League
Semi Ajayi,26,Nigeria,West Brom,2020,2020,33,Premier League
Matheus Pereira,24,Brazil,West Brom,2020,2020,33,Premier League
Matt Phillips,29,Scotland,West Brom,2016,2020,90,Premier League
Ola Aina,23,Nigeria,Fulham,2020,2020,31,Premier League
Ruben Loftus-Cheek,24,England,Fulham,2020,2020,31,Premier League
Jannik Vestergaard,27,Denmark,Southampton,2018,2020,72,Premier League
Enda Stevens,29,Ireland,Sheff Utd,2019,2020,68,Premier League
Conor Gallagher,20,England,West Brom,2020,2020,30,Premier League
Kyle Bartley,29,England,West Brom,2020,2020,30,Premier League
Danny Ings,27,England,Southampton,2018,2020,91,Premier League
Ryan Bertrand,30,England,Southampton,2014,2020,214,Premier League
Dara O'Shea,21,Ireland,West Brom,2020,2020,28,Premier League
Callum Robinson,25,Ireland,West Brom,2020,2020,28,Premier League
Mario Lemina,26,Gabon,Fulham,2020,2020,28,Premier League
Anwar El Ghazi,25,Netherlands,Aston Villa,2019,2020,62,Premier League
John Lundstram,26,England,Sheff Utd,2019,2020,62,Premier League
Dan Burn,28,England,Brighton,2019,2020,61,Premier League
Jack Grealish,24,England,Aston Villa,2013,2020,96,Premier League
Toby Alderweireld,31,Belgium,Tottenham,2015,2020,174,Premier League
Ethan Ampadu,19,Wales,Sheff Utd,2020,2020,25,Premier League
Dani Ceballos,23,Spain,Arsenal,2019,2020,49,Premier League
Oliver Burke,23,Scotland,Sheff Utd,2020,2020,25,Premier League
Héctor Bellerín,25,Spain,Arsenal,2014,2020,183,Premier League
Conor Townsend,27,England,West Brom,2020,2020,25,Premier League
Willian,31,Brazil,Arsenal,2020,2020,25,Premier League
James Rodríguez,28,Colombia,Everton,2020,2020,23,Premier League
Erik Lamela,28,Argentina,Tottenham,2013,2020,177,Premier League
Patrick van Aanholt,29,Netherlands,Crystal Palace,2017,2020,115,Premier League
Tammy Abraham,22,England,Chelsea,2015,2020,58,Premier League
Theo Walcott,31,England,Everton,2018,2020,84,Premier League
Alireza Jahanbakhsh,26,Iran,Brighton,2018,2020,50,Premier League
Karlan Grant,22,England,West Brom,2020,2020,21,Premier League
Gareth Bale,30,Wales,Tottenham,2007,2020,166,Premier League
Grady Diangana,22,DR Congo,West Brom,2020,2020,20,Premier League
David Luiz,33,Brazil,Arsenal,2019,2020,53,Premier League
Gary Cahill,34,England,Crystal Palace,2019,2020,45,Premier League
Diogo Jota,23,Portugal,Wolves,2018,2020,86,Premier League
Vitinha,20,Portugal,Wolves,2020,2020,19,Premier League
Robbie Brady,28,Ireland,Burnley,2016,2020,81,Premier League
Takumi Minamino,25,Japan,Southampton,2020,2020,19,Premier League
Serge Aurier,27,Cote d'Ivoire,Tottenham,2017,2020,77,Premier League
Romaine Sawyers,28,St. Kitts & Nevis,West Brom,2020,2020,19,Premier League
Hal Robson-Kanu,31,Wales,West Brom,2016,2020,69,Premier League
Michy Batshuayi,26,Belgium,Crystal Palace,2018,2020,29,Premier League
Jake Livermore,30,England,West Brom,2016,2020,89,Premier League
Andy Carroll,31,England,Newcastle,2006,2020,59,Premier League
Olivier Giroud,33,France,Chelsea,2018,2020,62,Premier League
Willian José,28,Brazil,Wolves,2020,2020,17,Premier League
Okay Yokuşlu,26,Türkiye,West Brom,2020,2020,16,Premier League
Sébastien Haller,26,Cote d'Ivoire,West Ham,2019,2020,48,Premier League
James McCarthy,29,Ireland,Crystal Palace,2019,2020,49,Premier League
Mbaye Diagne,28,Senegal,West Brom,2020,2020,16,Premier League
Joe Bryan,26,England,Fulham,2018,2020,44,Premier League
Billy Sharp,34,England,Sheff Utd,2019,2020,41,Premier League
Pablo Hernández,35,Spain,Leeds,2020,2020,16,Premier League
Sander Berge,22,Norway,Sheff Utd,2019,2020,29,Premier League
Josh Maja,21,Nigeria,Fulham,2020,2020,15,Premier League
Dele Alli,24,England,Tottenham,2015,2020,171,Premier League
Scott Dann,33,England,Crystal Palace,2013,2020,164,Premier League
Xherdan Shaqiri,28,Switzerland,Liverpool,2018,2020,45,Premier League
Fabián Balbuena,28,Paraguay,West Ham,2018,2020,54,Premier League
Mathew Ryan,28,Australia,Arsenal,2020,2020,14,Premier League
Ian Poveda,20,Colombia,Leeds,2020,2020,14,Premier League
Ahmed El Mohamady,32,Egypt,Aston Villa,2019,2020,32,Premier League
Dan Nlundulu,21,England,Southampton,2020,2020,13,Premier League
Kean Bryan,23,England,Sheff Utd,2020,2020,13,Premier League
Branislav Ivanovic,36,Serbia,West Brom,2020,2020,13,Premier League
Sergio Agüero,32,Argentina,Man City,2011,2020,275,Premier League
Bernard,27,Brazil,Everton,2018,2020,73,Premier League
Joshua King,28,Norway,Everton,2020,2020,11,Premier League
Aboubakar Kamara,25,Mauritania,Fulham,2018,2020,24,Premier League
Filip Krovinovic,24,Croatia,West Brom,2020,2020,11,Premier League
Lys Mousset,24,France,Sheff Utd,2019,2020,41,Premier League
Robert Snodgrass,32,Scotland,West Brom,2020,2020,11,Premier League
Kieran Gibbs,30,England,West Brom,2017,2020,43,Premier League
Phil Jagielka,37,England,Sheff Utd,2006,2020,54,Premier League
Cengiz Ünder,22,Türkiye,Leicester,2020,2020,9,Premier League
Ozan Kabak,20,Türkiye,Liverpool,2020,2020,9,Premier League
Andi Zeqiri,21,Switzerland,Brighton,2020,2020,9,Premier League
Rhys Williams,19,England,Liverpool,2020,2020,9,Premier League
Axel Tuanzebe,22,DR Congo,Man Utd,2016,2020,19,Premier League
Carlos Vinícius,25,Brazil,Tottenham,2020,2020,9,Premier League
Christian Fuchs,34,Austria,Leicester,2015,2020,116,Premier League
Robin Olsen,30,Sweden,Everton,2020,2020,7,Premier League
Davy Pröpper,28,Netherlands,Brighton,2017,2020,107,Premier League
Eric García,19,Spain,Man City,2019,2020,19,Premier League
DeAndre Yedlin,26,United States,Newcastle,2017,2020,85,Premier League
Owen Otasowie,19,United States,Wolves,2020,2020,6,Premier League
Josh Benson,20,England,Burnley,2020,2020,6,Premier League
Matty Longstaff,20,England,Newcastle,2019,2020,14,Premier League
Kyle Edwards,22,England,West Brom,2020,2020,5,Premier League
Charlie Austin,30,England,West Brom,2020,2020,5,Premier League
Bailey Peacock-Farrell,23,Northern Ireland,Burnley,2020,2020,4,Premier League
Conor Hourihane,29,Ireland,Aston Villa,2019,2020,31,Premier League
Michael Hector,27,Jamaica,Fulham,2020,2020,4,Premier League
Michael Obafemi,19,Ireland,Southampton,2017,2020,32,Premier League
Fábio Carvalho,17,Portugal,Fulham,2020,2020,4,Premier League
Joel Mumbongo,21,Sweden,Burnley,2020,2020,4,Premier League
Mamadou Sakho,30,France,Crystal Palace,2016,2020,72,Premier League
Lee Peltier,33,England,West Brom,2020,2020,4,Premier League
Phil Bardsley,35,Scotland,Burnley,2017,2020,57,Premier League
Kamil Grosicki,32,Poland,West Brom,2020,2020,3,Premier League
Darren Randolph,33,Ireland,West Ham,2015,2020,33,Premier League
Caleb Watts,18,Australia,Southampton,2020,2020,3,Premier League
Percy Tau,26,South Africa,Brighton,2020,2020,3,Premier League
Sam Field,22,England,West Brom,2015,2020,22,Premier League
Jimmy Dunne,22,Ireland,Burnley,2020,2020,3,Premier League
Bernardo,25,Brazil,Brighton,2018,2020,39,Premier League
Shkodran Mustafi,28,Germany,Arsenal,2016,2020,102,Premier League
Denis Odoi,32,Ghana,Fulham,2018,2020,34,Premier League
Kiko Casilla,33,Spain,Leeds,2020,2020,3,Premier League
Adrián,33,Spain,Liverpool,2019,2020,14,Premier League
Wes Morgan,36,Jamaica,Leicester,2014,2020,170,Premier League
Alexandre Jankewitz,18,Switzerland,Southampton,2020,2020,2,Premier League
Patrick Cutrone,22,Italy,Wolves,2019,2020,14,Premier League
Niels Nkounkou,19,France,Everton,2020,2020,2,Premier League
Rúben Vinagre,21,Portugal,Wolves,2018,2020,35,Premier League
Lewis Richardson,17,England,Burnley,2020,2020,2,Premier League
Sidnei Tavares,18,Cape Verde,Leicester,2020,2020,2,Premier League
Rekeem Harper,20,England,West Brom,2017,2020,3,Premier League
Leif Davis,20,England,Leeds,2020,2020,2,Premier League
Jack O'Connell,26,England,Sheff Utd,2019,2020,35,Premier League
Will Norris,26,England,Burnley,2020,2020,2,Premier League
Felipe Anderson,27,Brazil,West Ham,2018,2020,63,Premier League
Maxime Le Marchand,30,France,Fulham,2018,2020,28,Premier League
Gaetano Berardi,31,Switzerland,Leeds,2020,2020,2,Premier League
Jayson Molumby,20,Ireland,Brighton,2020,2020,1,Premier League
Ahmed Hegazy,29,Egypt,West Brom,2017,2020,39,Premier League
Theo Corbeanu,18,Canada,Wolves,2020,2020,1,Premier League
Rúnar Alex Rúnarsson,25,Iceland,Arsenal,2020,2020,1,Premier League
Islam Slimani,32,Algeria,Leicester,2016,2020,24,Premier League
Nathan Broadhead,22,Wales,Everton,2020,2020,1,Premier League
Niall Huggins,19,Wales,Leeds,2020,2020,1,Premier League
Will Fish,17,England,Man Utd,2020,2020,1,Premier League
Reda Khadra,18,Germany,Brighton,2020,2020,1,Premier League
Allan Tchaptchet,18,France,Southampton,2020,2020,1,Premier League
Femi Seriki,18,England,Sheff Utd,2020,2020,1,Premier League
Kayne Ramsay,19,England,Southampton,2018,2020,2,Premier League
João Virgínia,20,Portugal,Everton,2020,2020,1,Premier League
Jake Vokins,20,England,Southampton,2019,2020,2,Premier League
Khanya Leshabela,20,South Africa,Leicester,2020,2020,1,Premier League
Iliman Ndiaye,20,Senegal,Sheff Utd,2020,2020,1,Premier League
Oskar Buur,22,Denmark,Wolves,2020,2020,1,Premier League
Fikayo Tomori,22,England,Chelsea,2015,2020,17,Premier League
Timothy Fosu-Mensah,22,Netherlands,Man Utd,2015,2020,16,Premier League
Demarai Gray,24,Jamaica,Leicester,2015,2020,133,Premier League
Terence Kongolo,26,Netherlands,Fulham,2020,2020,1,Premier League
José Izquierdo,27,Colombia,Brighton,2017,2020,48,Premier League
Martin Kelly,30,England,Crystal Palace,2014,2020,121,Premier League
David Button,31,England,West Brom,2020,2020,1,Premier League
Odion Ighalo,31,Nigeria,Man Utd,2019,2020,12,Premier League
Neil Taylor,31,Wales,Aston Villa,2019,2020,15,Premier League
Scott Carson,34,England,Man City,2020,2020,1,Premier League
Willy Caballero,38,Argentina,Chelsea,2017,2020,11,Premier League
Mathew Ryan,27,Australia,Brighton,2017,2019,110,Premier League
Aaron Ramsdale,21,England,Bournemouth,2019,2019,37,Premier League
Abdoulaye Doucouré,26,Mali,Watford,2016,2019,129,Premier League
Willian,30,Brazil,Chelsea,2013,2019,234,Premier League
Dean Henderson,22,England,Sheff Utd,2019,2019,36,Premier League
Emiliano Buendía,22,Argentina,Norwich,2019,2019,36,Premier League
Callum Wilson,27,England,Bournemouth,2015,2019,126,Premier League
Pierre-Emile Højbjerg,23,Denmark,Southampton,2016,2019,109,Premier League
Dale Stephens,30,England,Brighton,2017,2019,99,Premier League
Harry Wilson,22,Wales,Bournemouth,2019,2019,31,Premier League
Aaron Mooy,28,Australia,Brighton,2019,2019,31,Premier League
Ben Godfrey,21,England,Norwich,2019,2019,30,Premier League
Will Hughes,24,England,Watford,2017,2019,77,Premier League
Étienne Capoue,30,France,Watford,2015,2019,156,Premier League
Alexander Tettey,33,Norway,Norwich,2012,2019,101,Premier League
Joe Willock,19,England,Arsenal,2017,2019,33,Premier League
Lucas Torreira,23,Uruguay,Arsenal,2018,2019,63,Premier League
Nathan Aké,24,Netherlands,Bournemouth,2016,2019,117,Premier League
Steve Cook,28,England,Bournemouth,2015,2019,168,Premier League
